sourceOccurrenceId	sourceTaxonId	sourceTaxonName	sourceBodyPartId	sourceBodyPartName	sourceLifeStageId	sourceLifeStageName	interactionTypeId	interactionTypeName	targetOccurrenceId	targetTaxonId	targetTaxonName	targetBodyPartId	targetBodyPartName	targetLifeStageId	targetLifeStageName	localityId	localityName	decimalLatitude	decimalLongitude	YYYY	MM	DD	HH	mm	ss	observationDateTime	referenceDoi	referenceUrl	referenceCitation
	WORMS:355038	Pseudanthessius pectinifer			http://purl.obolibrary.org/obo/UBERON_0000066	fully formed stage	http://purl.obolibrary.org/obo/RO_0002634	endoparasite of		WORMS:241768	Actinopyga agassizii	http://purl.obolibrary.org/obo/AEO_0000186	body cavity 	http://purl.obolibrary.org/obo/UBERON_0000066	fully formed stage					2020	1	1	0	0	0	2020-1-1T00:00:00Z	https://doi.org/10.14284/170	http://www.marinespecies.org at VLIZ	WoRMS Editorial Board (2020). World Register of Marine Species.  
	WORMS:349969	Caribulus sculptus 			http://purl.obolibrary.org/obo/UBERON_0000066	fully formed stage	http://purl.obolibrary.org/obo/RO_0002466	is commensalism		WORMS:241768	Actinopyga agassizii			http://purl.obolibrary.org/obo/UBERON_0000066	fully formed stage	GEONAMES:3572887	Commonwealth of The Bahamas	25.04082	-77.37122	1973	1	1	0	0	0	1973-1-1T00:00:00Z	https://doi.org/10.5479/si.00810282.127	https://repository.si.edu/handle/10088/5395	"Humes AG, Stock JH (1973). A revision of the family Lichomolgidae Kossmann, 1877, cyclopoid copepods mainly associated with marine invertebrates. Smithsonian Contributions to Zoology, (127): 1–368. "
	WORMS:349969	Caribulus sculptus 			http://purl.obolibrary.org/obo/UBERON_0000066	fully formed stage	http://purl.obolibrary.org/obo/RO_0002466	is commensalism		WORMS:241768	Actinopyga agassizii			http://purl.obolibrary.org/obo/UBERON_0000066	fully formed stage	GEONAMES:3489940	Jamaica	18.16667	-77.25	1973	1	1	0	0	0	1973-1-1T00:00:00Z	https://doi.org/10.5479/si.00810282.127	https://repository.si.edu/handle/10088/5395	"Humes AG, Stock JH (1973). A revision of the family Lichomolgidae Kossmann, 1877, cyclopoid copepods mainly associated with marine invertebrates. Smithsonian Contributions to Zoology, (127): 1–368. "
	WORMS:346918	Caribulus			http://purl.obolibrary.org/obo/UBERON_0000066	fully formed stage	http://purl.obolibrary.org/obo/RO_0002466	is commensalism		WORMS:241768	Actinopyga agassizii			http://purl.obolibrary.org/obo/UBERON_0000066	fully formed stage	GEONAMES:3572887	Commonwealth of The Bahamas	25.04082	-77.37122	1973	1	1	0	0	0	1973-1-1T00:00:00Z	https://doi.org/10.5479/si.00810282.127	https://repository.si.edu/handle/10088/5395	"Humes AG, Stock JH (1973). A revision of the family Lichomolgidae Kossmann, 1877, cyclopoid copepods mainly associated with marine invertebrates. Smithsonian Contributions to Zoology, (127): 1–368. "
	WORMS:346918	Caribulus			http://purl.obolibrary.org/obo/UBERON_0000066	fully formed stage	http://purl.obolibrary.org/obo/RO_0002466	is commensalism		WORMS:241768	Actinopyga agassizii			http://purl.obolibrary.org/obo/UBERON_0000066	fully formed stage	GEONAMES:3489940	Jamaica	18.16667	-77.25	1973	1	1	0	0	0	1973-1-1T00:00:00Z	https://doi.org/10.5479/si.00810282.127	https://repository.si.edu/handle/10088/5395	"Humes AG, Stock JH (1973). A revision of the family Lichomolgidae Kossmann, 1877, cyclopoid copepods mainly associated with marine invertebrates. Smithsonian Contributions to Zoology, (127): 1–368. "
	WORMS:351054	Diogenella spinicauda			http://purl.obolibrary.org/obo/UBERON_0000066	fully formed stage	http://purl.obolibrary.org/obo/RO_0002466	is commensalism		WORMS:241768	Actinopyga agassizii			http://purl.obolibrary.org/obo/UBERON_0000066	fully formed stage	GEONAMES:3572887	Commonwealth of The Bahamas	25.04082	-77.37122	1973	1	1	0	0	0	1973-1-1T00:00:00Z	https://doi.org/10.5479/si.00810282.127	https://repository.si.edu/handle/10088/5395	"Humes AG, Stock JH (1973). A revision of the family Lichomolgidae Kossmann, 1877, cyclopoid copepods mainly associated with marine invertebrates. Smithsonian Contributions to Zoology, (127): 1–368. "
	WORMS:351054	Diogenella spinicauda			http://purl.obolibrary.org/obo/UBERON_0000066	fully formed stage	http://purl.obolibrary.org/obo/RO_0002466	is commensalism		WORMS:241768	Actinopyga agassizii			http://purl.obolibrary.org/obo/UBERON_0000066	fully formed stage	GEONAMES:3489940	Jamaica	18.16667	-77.25	1973	1	1	0	0	0	1973-1-1T00:00:00Z	https://doi.org/10.5479/si.00810282.127	https://repository.si.edu/handle/10088/5395	"Humes AG, Stock JH (1973). A revision of the family Lichomolgidae Kossmann, 1877, cyclopoid copepods mainly associated with marine invertebrates. Smithsonian Contributions to Zoology, (127): 1–368. "
	WORMS:351056	Diogenidium nasutum			http://purl.obolibrary.org/obo/UBERON_0000066	fully formed stage	http://purl.obolibrary.org/obo/APOLLO_SV_00000364	endosymbiotic commensalism		WORMS:241768	Actinopyga agassizii	http://purl.obolibrary.org/obo/AEO_0000186	body cavity 	http://purl.obolibrary.org/obo/UBERON_0000066	fully formed stage	GEONAMES:3572887	Commonwealth of The Bahamas	25.04082	-77.37122	1973	1	1	0	0	0	1973-1-1T00:00:00Z	https://doi.org/10.5479/si.00810282.127	https://repository.si.edu/handle/10088/5395	"Humes AG, Stock JH (1973). A revision of the family Lichomolgidae Kossmann, 1877, cyclopoid copepods mainly associated with marine invertebrates. Smithsonian Contributions to Zoology, (127): 1–368. "
	WORMS:351058	Diogenidium tectum			http://purl.obolibrary.org/obo/UBERON_0000066	fully formed stage	http://purl.obolibrary.org/obo/RO_0002466	is commensalism		WORMS:241768	Actinopyga agassizii			http://purl.obolibrary.org/obo/UBERON_0000066	fully formed stage	GEONAMES:3489940	Jamaica	18.16667	-77.25	1973	1	1	0	0	0	1973-1-1T00:00:00Z	https://doi.org/10.5479/si.00810282.127	https://repository.si.edu/handle/10088/5395	"Humes AG, Stock JH (1973). A revision of the family Lichomolgidae Kossmann, 1877, cyclopoid copepods mainly associated with marine invertebrates. Smithsonian Contributions to Zoology, (127): 1–368. "
	WORMS:351058	Diogenidium tectum			http://purl.obolibrary.org/obo/UBERON_0000066	fully formed stage	http://purl.obolibrary.org/obo/RO_0002466	is commensalism		WORMS:241768	Actinopyga agassizii			http://purl.obolibrary.org/obo/UBERON_0000066	fully formed stage	GEONAMES:3572887	Commonwealth of The Bahamas	25.04082	-77.37122	1973	1	1	0	0	0	1973-1-1T00:00:00Z	https://doi.org/10.5479/si.00810282.127	https://repository.si.edu/handle/10088/5395	"Humes AG, Stock JH (1973). A revision of the family Lichomolgidae Kossmann, 1877, cyclopoid copepods mainly associated with marine invertebrates. Smithsonian Contributions to Zoology, (127): 1–368. "
